Id_station;Id_omm;Nom_usuel;Latitude;Longitude;Altitude;Date_ouverture;Pack
36155001;;PELLEVOISIN;46.974833;1.406167;161;1946-06-01;ETENDU
36169001;;PRUNIERS;46.788500;2.045000;164;1942-04-01;ETENDU
36173002;;ROSNAY;46.703000;1.249833;109;1992-05-01;RADOME
36186001;;ST-CHRISTOPHE;46.679333;2.124500;265;1946-06-01;ETENDU
36192001;;ST-GAULTIER;46.636500;1.430000;96;1912-09-01;ETENDU
36208001;;STE-SEVERE;46.488333;2.066667;302;1859-01-01;ETENDU
36219001;;TENDU_SAPC;46.661500;1.588333;155;1992-03-01;ETENDU
37003001;;AMBOISE;47.393833;0.976833;119;1884-05-01;ETENDU
37023002;;BEAUMONT_SAPC;47.177167;1.211667;126;1992-01-01;ETENDU
37107001;;FERRIERE-LARCON;46.987500;0.875000;116;1992-01-01;RADOME
37113001;;LE GRAND-PRES.;46.921167;0.796333;58;1924-01-01;ETENDU
37119001;;L'ILE-BOUCHARD;47.114167;0.425167;39;1947-09-01;ETENDU
37122001;;JOUE-LES-TOURS OB;47.325333;0.661000;93;1948-01-01;ETENDU
37128002;;LIGNIERES-DE-T.;47.293000;0.402833;32;1984-06-01;ETENDU
37170001;;NEUVY-LE-ROI;47.608000;0.596000;103;1924-01-01;ETENDU
37179001;07240;TOURS;47.444500;0.727333;108;1959-11-01;RADOME
37192001;;REIGNAC;47.219333;0.899000;90;1992-01-01;RADOME
37213003;;ST-CHRISTOPHE-SUR-NAIS;47.615500;0.464333;107;1992-01-01;RADOME
37216003;;SAINT EPAIN;47.157167;0.604833;112;2020-10-05;ETENDU
37240001;;SAUNAY;47.590333;0.931333;109;2001-09-01;RADOME
37241001;;SAVIGNE/LATHAN;47.441500;0.319667;88;1956-11-01;ETENDU
37242002;;SAVIGNY - VERON;47.227000;0.149333;33;1988-01-01;RADOME
37253001;;SUBLAINES;47.265000;0.993167;111;1992-01-01;ETENDU
38005402;;AIGLETON-NIVOSE;45.231000;6.038167;2240;2004-12-01;ETENDU
38021001;;AUTRANS;45.182000;5.552167;1069;1905-01-01;ETENDU
38034001;;BEAUREPAIRE;45.350333;5.036500;288;1892-01-01;ETENDU
38046002;;COL DE ROSSATIERE;45.455500;5.401000;568;2019-06-20;RADOME
38053003;;BOURGOIN;45.608000;5.309333;358;2003-08-01;RADOME
38095001;;CHATTE_SAPC;45.140167;5.306000;272;1987-05-01;ETENDU
38103002;;CHICHILIANNE_SAPC;44.810333;5.580333;984;2018-07-01;ETENDU
38133001;;COUBLEVIE;45.355333;5.596333;300;2004-09-01;RADOME
38153001;;ENGINS;45.176167;5.617167;877;1905-05-01;ETENDU
38162001;;FAVERGES;45.594667;5.528833;367;1905-01-01;ETENDU
38185012;;GRENOBLE-CEA-RADOME;45.211500;5.682833;213;2019-03-11;RADOME
38186001;;GRESSE;44.899833;5.565667;1220;1923-01-01;ETENDU
38187400;;LE GUA-NIVOSE;45.015000;5.588667;1646;1992-08-13;ETENDU
38191002;;ALPE-D'HUEZ;45.087833;6.085667;1860;1988-11-01;RADOME
38207001;;LAVALDENS;44.990667;5.883333;1070;1920-01-01;ETENDU
38269004;;LA MURE- RADOME;44.935000;5.786167;885;2003-11-01;RADOME
38275002;;SERRE-NERPOL_SAPC;45.284500;5.353000;632;2017-05-24;ETENDU
38285001;;ORNON;45.051667;5.987333;950;1905-01-01;ETENDU
38299001;;PELLAFOL-CHANEAUX;44.784167;5.906167;947;1920-01-01;ETENDU
38315002;;PONT-DE-BEAUVOISIN;45.528333;5.671333;284;1985-08-01;ETENDU
38336001;;REVENTIN;45.478667;4.810667;295;2004-01-01;RADOME
38342001;;ROISSARD;44.882167;5.639500;746;1907-12-01;ETENDU
38349001;;SABLONS;45.329667;4.768667;136;1958-11-01;ETENDU
38362001;;ST AUPRE_SAPC;45.392667;5.657333;450;2007-05-15;ETENDU
38366001;;ST-BAUDILLE;44.796000;5.796167;1040;1953-10-01;ETENDU
38375009;;ST CHRISTOPHE EN OISANS_SAPC;44.945833;6.188333;1564;2016-06-16;ETENDU
38375402;;LES ECRINS-NIVOSE;44.936833;6.346167;2970;1983-02-21;ETENDU
38384001;07486;GRENOBLE-ST GEOIRS;45.364000;5.313333;384;1940-10-01;RADOME
38395004;;SAINT-HILAIRE_SAPC;45.315000;5.884833;990;2017-11-14;ETENDU
38395403;;ST HILAIRE-NIVOSE;45.313833;5.863500;1756;1982-01-26;ETENDU
38442008;;ST-PIERRE-LES EGAUX;45.317333;5.803833;950;2005-06-23;RADOME
38446003;;ST-PIERRE-D'ENTREMONT;45.411000;5.843333;870;2002-03-01;ETENDU
38472403;;COL DE PORTE-NIVOSE;45.295000;5.765333;1325;1991-01-24;ETENDU
38501001;;TENCIN;45.300167;5.951333;233;1913-01-01;ETENDU
38504001;;THEYS;45.302333;5.995667;615;1905-01-01;ETENDU
38504002;;PIPAY_SAPC;45.265333;6.016000;1578;2009-07-30;ETENDU
38522004;;VALJOUFFREY_SAPC;44.869833;6.090167;1285;2022-08-23;ETENDU
38524001;;VARCES;45.100500;5.698000;250;1957-03-01;ETENDU
38527001;;VAUJANY;45.149167;6.047167;772;1907-01-01;ETENDU
38538002;07487;GRENOBLE - LVD;45.217167;5.848500;220;1999-06-01;ETENDU
38548001;;VILLARD-DE-LANS;45.078500;5.561000;1027;1959-01-01;RADOME
38567002;;CHAMROUSSE;45.128000;5.878333;1730;2002-09-01;RADOME
39013004;;ARBOIS_SAPC;46.896000;5.740167;313;1994-10-01;ETENDU
39097003;;CHAMPAGNOLE;46.756833;5.886000;537;1998-10-01;RADOME
39130002;;CHAUX-DES-PRES-INRA;46.509000;5.865000;854;2014-07-28;ETENDU
39156001;;COGNA;46.581500;5.764667;577;1998-06-01;ETENDU
39159002;;COLONNE;46.867667;5.572167;244;1987-01-01;ETENDU
39177001;;CRANCOT;46.690167;5.659000;509;1951-01-01;ETENDU
39198001;;DOLE;47.063667;5.496000;212;1949-04-01;ETENDU
39225002;;LE FIED_SAPC;46.768167;5.717333;522;2007-06-18;ETENDU
39235001;;FRAISANS;47.148667;5.768333;254;1891-01-01;ETENDU
39362001;07390;LONS LE SAUNIER;46.692833;5.517667;298;1950-01-01;RADOME
39413001;07850;LA PESSE;46.302833;5.843000;1133;1996-01-01;RADOME
39485002;;ST JULIEN - SA;46.385167;5.448000;361;1996-06-01;RADOME
39526003;07386;TAVAUX SA;47.043833;5.427333;195;1995-09-01;RADOME
40031001;;BEGAAR;43.833167;-0.836000;19;1970-02-01;ETENDU
40033001;;BELIS;44.063833;-0.453833;85;1970-04-01;ETENDU
40046001;07503;BISCARROSSE;44.431667;-1.247500;35;1964-07-01;RADOME
40065002;;CAPBRETON;43.627333;-1.453333;11;2002-06-01;RADOME
40087001;;CREON D'ARMAGNAC;43.993500;-0.045000;150;2004-09-01;RADOME
40088001;07603;DAX;43.689833;-1.070000;31;1958-01-01;RADOME
40134001;;LABOUHE DFCI;44.213333;-0.915333;72;1905-05-01;ETENDU
40164004;;CAPTIEUX-RETJONS;44.185000;-0.286167;131;2015-10-19;RADOME
40192001;07607;MONT-DE-MARSAN;43.909833;-0.500167;59;1944-12-01;RADOME
40218002;;PARLEBOSCQ;43.936500;0.044167;155;1965-04-01;ETENDU
40227001;;PISSOS;44.313667;-0.787333;56;1951-03-01;ETENDU
40243001;;RION-DES-LANDES;43.916333;-0.950833;77;2007-01-01;RADOME
40246003;;SABRES;44.153667;-0.859000;81;1979-01-01;RADOME
40272002;;ST M HINX STNA-INRA;43.570833;-1.299333;37;1984-10-01;ETENDU
40286001;;SAMADET;43.640667;-0.488833;134;1941-01-01;ETENDU
40304001;;SOORTS-HOSSEGOR;43.669833;-1.426333;10;1950-01-01;ETENDU
40321002;;URGONS;43.639667;-0.435167;146;1984-08-01;RADOME
41018001;;BLOIS - VILLE;47.572000;1.337500;69;1937-01-01;ETENDU
41050002;;CHEVERNY;47.505167;1.436333;99;1960-01-01;ETENDU
41053001;;CHOUE;47.969167;0.912833;163;2006-03-15;RADOME
41075003;;DROUE - MORACHE;48.016167;1.031667;206;1992-11-01;ETENDU
41080001;;FAVEROLLES;47.331833;1.165500;77;1993-02-01;ETENDU
41097001;07247;ROMORANTIN;47.319667;1.687500;83;1921-08-01;RADOME
41106001;;LAMOTTE-BEUVRON;47.610500;2.012000;117;1872-05-01;ETENDU
41152001;;MONTRIEUX;47.535833;1.730500;96;2006-03-07;RADOME
41173003;;OUZOUER;47.904000;1.521667;128;2016-08-16;RADOME
41269001;;VENDOME;47.826667;1.054333;115;1856-07-01;ETENDU
41281001;07245;BLOIS;47.678500;1.212333;119;1990-03-01;RADOME
41285001;;VILLENY;47.610667;1.743667;127;1927-01-01;ETENDU
42005001;07475;ST ETIENNE-BOUTHEON;45.545667;4.293833;395;1946-04-01;RADOME
42011001;;BALBIGNY;45.820167;4.192000;336;1943-05-01;ETENDU
42019005;;BOEN-SUR-LIGNON_SAPC;45.756167;4.001667;512;2017-11-01;ETENDU
42023004;;BOURG-ARGENTAL;45.298667;4.573500;514;1994-12-01;ETENDU
42034001;;COL DE CERVIERES;45.850667;3.766167;804;2020-02-26;ETENDU
42039003;;CHALMAZEL_RA;45.699000;3.844000;990;2001-08-01;RADOME
42040001;;COL DE LA LOGE_SAPC;45.743833;3.780333;1261;1997-02-01;ETENDU
42059001;;CHAZELLES-LYON;45.642333;4.396333;632;1956-09-01;ETENDU
42094003;;FEURS;45.738500;4.233833;347;1992-12-01;ETENDU
42098001;;FOURNEAUX;45.941167;4.269167;510;1875-01-01;ETENDU
42101001;;PILAT GRAIX;45.361167;4.559833;1164;2005-07-18;RADOME
42102002;;GRAMMOND_SAPC;45.564833;4.442833;803;1993-07-01;ETENDU
42145003;;MONTAGNY;46.015667;4.222333;460;1942-02-01;ETENDU
42152001;;NANDAX;46.097000;4.191333;374;1954-06-01;ETENDU
42159001;;NOIRETABLE;45.812667;3.760500;714;1858-01-01;ETENDU
42165003;;PANISSIERES;45.804333;4.333833;614;1858-06-01;ETENDU
42204002;;ST-BONNET-LE-CHATEAU_SAPC;45.436167;4.072000;822;1993-03-01;ETENDU
42207005;;ST-CHAMOND-P;45.491000;4.534167;394;2004-03-01;RADOME
42218011;;SAINT-ETIENNE;45.435333;4.368167;640;2002-06-01;RADOME
42224003;;COL REPUBLIQUE;45.352667;4.470833;1071;1992-12-01;ETENDU
42227001;;ST GEORGES EN C;45.701667;3.955500;496;1947-08-01;ETENDU
42239001;;ST-MAURICE-SUR-LOIRE;45.975000;4.006000;395;1928-01-01;ETENDU
42248002;;ST-JUST-EN-CHEV;45.908500;3.844167;612;1993-12-01;ETENDU
42253001;07477;ROANNE-RIORGES_AERO;46.055000;4.004500;337;2005-09-01;RADOME
42287001;;ST SAUVEUR EN R;45.268500;4.503667;783;1947-01-01;ETENDU
42299001;;SAVIGNEUX;45.624833;4.078667;370;1946-01-01;ETENDU
42306001;;TARENTAISE;45.369000;4.498500;1090;1863-01-01;ETENDU
42322001;;LA VALLA EN GIE;45.429167;4.511000;609;1951-02-01;ETENDU
43003001;;ALLEGRE;45.203000;3.718167;1035;1921-07-01;ETENDU
43014001;;AUTRAC;45.328667;3.131833;807;1984-01-01;ETENDU
43020002;;BAS-EN-BASSET;45.319833;4.128833;447;1979-06-01;ETENDU
43037001;;LE BOUCHET-ST-NICOLAS;44.885000;3.790500;1218;1949-06-01;ETENDU
43046001;;LE PUY-CHADRAC;45.054667;3.894500;714;1928-10-01;RADOME
43062001;07471;LE PUY-LOUDES;45.074500;3.764000;833;1983-11-01;RADOME
43067001;;CHAVANIAC-LAFAYETTE;45.159500;3.582000;715;1949-03-12;ETENDU
43071001;;CHOMELIX;45.257500;3.826833;886;1920-04-01;ETENDU
43091005;;LES ESTABLES_SAPC;44.900500;4.161000;1350;2009-09-29;ETENDU
43093001;;FELINES_SAPC;45.265833;3.742833;1014;1986-10-01;ETENDU
43095001;;FIX-ST-GENEYS;45.145833;3.665000;1102;1933-05-01;RADOME
43096001;;FONTANNES;45.300333;3.419667;435;1991-01-01;RADOME
43104001;;GREZES;44.920500;3.490500;1106;1931-06-14;ETENDU
43111002;;LANDOS-CHARBON;44.858000;3.843667;1148;1990-09-01;RADOME
43118001;;LAVOUTE-CHILHAC;45.155833;3.410000;491;1935-07-01;ETENDU
43130002;;MAZET-VOLAMONT;45.025000;4.239833;1130;1991-02-01;RADOME
43137003;;MONISTROL-SUR-LOIRE;45.314000;4.231167;777;1992-01-01;RADOME
43150001;;LE PERTUIS_SAPC;45.098833;4.061333;1020;1991-04-01;ETENDU
43162001;;RETOURNAC;45.203833;4.030167;535;1925-01-01;ETENDU
43212002;;ST-PAL-DE-CHALENCON;45.344833;3.966500;960;2014-12-02;ETENDU
43223001;;ST-ROMAIN-LACHALM;45.261500;4.327500;902;1980-02-01;ETENDU
43234005;;SAUGUES-SA;44.966167;3.539833;945;1992-10-01;RADOME
43241002;;SOLIGNAC-SUR-LO;44.973667;3.882667;832;1987-06-01;ETENDU
43244003;;TENCE;45.116500;4.277167;848;1921-06-01;ETENDU
43246001;;TIRANGES;45.268333;3.998667;603;1921-01-01;ETENDU
43268004;;YSSINGEAUX;45.135167;4.127500;873;1989-04-01;ETENDU
44015001;;BLAIN;47.472833;-1.771667;13;1878-06-01;ETENDU
44020001;07222;NANTES-BOUGUENAIS;47.150000;-1.608833;26;1945-05-01;RADOME
44067001;;GUEMENE-PENFAO;47.625333;-1.889833;33;1921-02-01;ETENDU
44072002;;HERBIGNAC;47.426500;-2.336500;22;1985-12-01;ETENDU
44103001;07217;ST NAZAIRE-MONTOIR;47.313833;-2.154500;3;1957-07-01;RADOME
44109012;;NANTES-VILLE;47.227667;-1.514000;17;1989-01-01;ETENDU
44110002;;NORT-SUR-ERDRE;47.425167;-1.513667;13;1878-05-01;RADOME
44113001;;NOZAY;47.572833;-1.611500;44;1863-01-01;ETENDU
44117002;;LE PALLET_SAPC;47.141500;-1.336833;35;1995-05-01;ETENDU
44120002;;PELLERIN(LE);47.210333;-1.828667;4;1989-03-01;ETENDU
44129001;;PONTCHATEAU;47.439667;-2.105167;34;1920-01-01;ETENDU
44131002;;PORNIC;47.122000;-2.092500;25;2013-02-01;ETENDU
44180005;;ST-MARS-LA-JAIL;47.526167;-1.185333;32;2001-01-01;ETENDU
44181001;;ST-MEME-LE-TENU;47.005667;-1.782500;4;2003-07-01;RADOME
44184001;07216;PTE DE CHEMOULIN;47.233667;-2.298500;14;1945-10-01;ETENDU
44188001;;ST-PHILBERT;47.029167;-1.652833;18;1877-11-01;ETENDU
45004001;;AMILLY;47.962167;2.728000;91;1944-01-01;RADOME
45055001;07249;ORLEANS;47.990667;1.778167;123;1937-10-11;RADOME
45069001;;CHAMBON-LA-F.;48.025167;2.260333;143;1896-01-01;ETENDU
45145001;;FERRIERES;48.113167;2.857833;107;1974-05-01;ETENDU
45187001;;LORRIS;47.881167;2.505167;125;1971-10-01;ETENDU
45193001;;MARCILLY-EN-V.;47.769167;2.021833;127;1948-10-01;ETENDU
45199003;;MELLEROY_SAPC;47.897333;2.952000;165;2017-06-15;ETENDU
45245001;;OUZOUER_SUR_TREZEE;47.672000;2.809833;150;1974-09-01;ETENDU
45253001;;PITHIVIERS-LE-V;48.166333;2.228333;120;1890-10-01;ETENDU
45270002;;ST-BENOIT/LOIRE;47.808000;2.305667;112;1974-12-01;ETENDU
45340002;;VILLEMURLIN;47.693500;2.366167;144;2005-04-20;RADOME
46005001;;ANGLARS;44.493333;1.208167;104;1989-04-01;ETENDU
46031001;;BLARS;44.572000;1.722000;281;1964-03-01;ETENDU
46038002;;BRETENOUX;44.912500;1.838333;136;1980-09-01;ETENDU
46071001;;COMIAC;44.965333;2.000000;562;2004-09-01;RADOME
46100001;;FAYCELLES;44.575333;2.004667;342;2004-09-01;RADOME
46127001;07535;GOURDON;44.745000;1.396667;260;1961-02-01;RADOME
46128002;;GRAMAT - PARC;44.760167;1.725500;312;1985-05-01;ETENDU
46143001;;LACAPELLE;44.730500;1.925167;396;1881-07-01;ETENDU
46160001;;LATRONQUIERE;44.800000;2.067833;658;1924-01-01;ETENDU
46173006;;LIMOGNE;44.398167;1.775000;303;2008-02-01;ETENDU
46176001;;LIVERNON;44.648500;1.847000;308;1881-07-01;ETENDU
46181001;;LUNEGARDE;44.678500;1.689500;383;2001-08-01;RADOME
46197002;;LE MONTAT;44.373667;1.435000;260;1985-06-01;RADOME
46201001;;MONTCUQ - ROUIL;44.312500;1.213833;193;1957-08-01;ETENDU
46287001;;SAINT-PAUL-FLAUGNAC;44.294000;1.454667;266;1986-06-01;ETENDU
46330002;;VAYRAC - BROUSS;44.969667;1.701333;152;1999-01-01;ETENDU
46332001;;VIAZAC - LABOUD;44.662500;2.073833;394;1947-05-01;ETENDU
47004001;;AIGUILLON;44.283167;0.334667;32;1962-02-01;ETENDU
47038002;;BOURRAN-INRA;44.331833;0.413167;55;1991-01-01;ETENDU
47086001;;DURAS;44.685667;0.206500;112;1962-10-01;ETENDU
47091001;07524;AGEN-LA GARENNE;44.172167;0.594667;58;1939-01-01;RADOME
47093002;;FARGUES-SUR-OURBISE;44.235833;0.186333;124;2013-11-04;RADOME
47123002;;LACAPELLE-BIRON;44.585667;0.900333;235;2004-10-01;RADOME
47138001;;LAROQUE-TIMBAUT;44.265667;0.775167;186;1897-06-01;ETENDU
47163001;;MAUVEZIN-SUR-GUPIE;44.561500;0.160333;95;2013-11-14;RADOME
47175001;;MONFLANQUIN;44.532000;0.734167;118;1961-01-01;ETENDU
47213001;;PRAYSSAS;44.310833;0.570667;196;1932-01-01;ETENDU
47221001;;REAUP;44.091667;0.193333;158;1950-01-01;ETENDU
47254001;;SAINT-MARTIN-CURTO;44.345333;0.042833;144;1960-06-01;ETENDU
47323004;;VILLENEUVE-SUR-LOT;44.397500;0.764000;59;2015-11-13;RADOME
47327001;;XAINTRAILLES;44.205000;0.261167;190;1952-01-01;ETENDU
48004001;;ALTIER;44.494000;3.852000;900;1998-09-01;ETENDU
48009001;;AUMONT AUBRAC;44.727167;3.279833;1018;1947-01-01;ETENDU
48020003;;BASSURELS;44.196500;3.630667;1042;1985-03-01;RADOME
48027002;;LE BLEYMARD BOURG;44.504667;3.737667;1199;1957-06-01;ETENDU
48027003;;LE BLEYMARD_SAPC;44.451500;3.748167;1418;1995-09-01;ETENDU
48032003;;LE BUISSON;44.633333;3.238167;1088;2005-09-13;RADOME
48043001;;CHATEAUNEUF-DE-RANDON;44.638167;3.679833;1247;1868-09-01;ETENDU
48051002;;LE COLLET-SAUVEPLANE;44.256000;3.925667;485;1990-01-01;ETENDU
48060001;;FAU DE PEYRE;44.763167;3.211833;1163;1986-07-01;ETENDU
48061002;;FLORAC;44.309000;3.596333;618;1858-01-01;ETENDU
48069001;;GATUZIERES_SAPC;44.195333;3.499000;965;2007-03-01;ETENDU
48070004;;GRANDRIEU;44.780667;3.633833;1163;1987-05-01;ETENDU
48094001;;LE MASSEGROS;44.295667;3.165667;890;1870-02-01;ETENDU
48095004;;MENDE-VILLE;44.516833;3.489833;710;1984-10-01;ETENDU
48095005;07554;MENDE;44.533667;3.454500;932;1984-12-01;RADOME
48103001;;MONTRODAT;44.540833;3.307500;745;1982-01-01;ETENDU
48108001;;LA PANOUSE_SAPC;44.728667;3.589333;1260;2007-08-23;ETENDU
48110001;;PAULHAC EN MARGERIDE_SAPC;44.947667;3.380000;1170;1949-03-01;ETENDU
48116001;;LE PONT-DE-MONTVERT;44.365667;3.738333;875;1870-01-01;ETENDU
48130002;;ROUSSES_SAPC;44.206833;3.584500;812;2006-10-25;ETENDU
48146001;;STE ENIMIE-SAUVETERRE;44.408667;3.438167;1018;1988-01-01;ETENDU
48148004;;ST-ETIENNE-VALLEE-FRANCAISE;44.165833;3.854167;518;2013-06-06;ETENDU
48156002;;ST GERMAIN DU TEIL;44.478000;3.160667;775;1949-03-01;ETENDU
48176002;;ST PIERRE-DES-TRIPIERS;44.246500;3.303500;929;1987-11-01;RADOME
48186001;;LA SALLE PRUNET;44.315667;3.650667;903;2007-07-18;ETENDU
48187003;;LES SALCES-FROMENTAL;44.532667;3.155167;1075;1989-01-01;ETENDU
48198001;;VILLEFORT;44.441667;3.928333;620;1863-09-01;ETENDU
49007011;;ANGERS VILLE;47.453500;-0.560500;35;2013-04-19;ETENDU
49008001;;ANGRIE;47.561667;-0.970333;65;2006-11-10;RADOME
49020001;07230;BEAUCOUZE;47.479000;-0.614333;50;1921-01-01;RADOME
49022001;;BEAULIEU-S-LAY;47.308000;-0.598333;78;1950-01-01;ETENDU
49027001;;BEGROLLES;47.152167;-0.937667;100;1946-01-01;ETENDU
49099003;07233;CHOLET;47.079500;-0.880500;134;1964-07-01;RADOME
49138001;;FONTAINE-GUERIN;47.493167;-0.167833;41;2004-01-01;RADOME
49176001;;LE LION D'ANG.;47.613500;-0.735167;52;1923-06-01;ETENDU
49188001;07228;MARCE;47.561833;-0.317000;53;1999-03-01;RADOME
49191001;;MARTIGNE-BRIAND;47.252500;-0.435833;73;2003-09-01;RADOME
49215002;;MONT-BELLAY-INRA;47.130000;-0.141500;58;1986-01-01;ETENDU
49248003;;POUANCE_SAPC;47.740000;-1.188333;96;2008-12-01;ETENDU
49276001;;ST FLORENT VIEI;47.355333;-1.011833;21;1937-09-01;ETENDU
49281001;;ST GEORGES GARD;47.150667;-0.739500;203;1946-01-01;ETENDU
49307001;;ST MATHURIN S L;47.425667;-0.319167;20;1934-12-01;ETENDU
49328001;;SAUMUR;47.252167;-0.074333;69;1910-01-01;ETENDU
49331003;;SEGRE_SAPC;47.679167;-0.873333;25;2010-07-20;ETENDU
49368001;;VERNANTES;47.406833;0.018833;41;1965-12-01;ETENDU
49373001;;VIHIERS;47.148000;-0.517167;124;1927-01-01;ETENDU
50020001;07020;PTE DE LA HAGUE;49.725167;-1.939833;6;1879-06-01;RADOME
50031001;07034;BARNEVILLE CART;49.373333;-1.805000;62;1986-09-01;ETENDU
50082001;;BRICQUEBEC;49.462000;-1.650333;38;1969-02-01;ETENDU
50111001;;CERISY LA SALLE;49.036333;-1.298167;134;1931-01-01;RADOME
50129001;07022;CHERBOURG-HOMET;49.660000;-1.633333;19;1966-10-01;ETENDU
50139001;;CONDE SUR VIRE_SAPC;49.050833;-1.040500;28;1968-02-01;ETENDU
50144001;;COULOUVRAY-BOISBENATRE;48.785333;-1.103667;268;1951-11-01;ETENDU
50147001;;COUTANCES;49.044000;-1.457833;80;1974-07-01;ETENDU
50174001;;EQUILLY;48.834500;-1.388667;101;1971-11-01;ETENDU
50196001;07019;GATTEVILLE LE P;49.697000;-1.265333;4;1944-12-01;ETENDU
50209001;07024;GONNEVILLE;49.652667;-1.463500;134;1956-01-01;RADOME
50215002;;GOUVILLE;49.107500;-1.606833;7;2003-11-01;RADOME
50218001;07133;GRANVILLE;48.834500;-1.613667;37;1945-07-01;ETENDU
50277001;;LONGUEVILLE;48.862000;-1.573000;5;2008-07-01;ETENDU
50298001;;MEAUTIS;49.259500;-1.299167;15;1977-08-01;ETENDU
50410003;;PONTORSON;48.585667;-1.505167;33;1997-03-01;RADOME
50456001;;ST-CLEMENT;48.673333;-0.886667;269;1970-06-01;ETENDU
50484002;;ST-HILAIRE-DU-H;48.563667;-1.096667;95;1991-09-01;ETENDU
50509002;;STE MARIE DU MO;49.404500;-1.168333;5;1997-03-01;RADOME
50514001;;CHAULIEU_SAPC;48.758833;-0.842500;284;2016-10-01;ETENDU
50531001;;ST OVIN;48.682500;-1.248667;155;1970-06-01;ETENDU
50562001;;ST VAAST LA HOUGUE;49.572667;-1.274667;17;1951-01-01;ETENDU
51015001;;ARGERS;49.064333;4.849833;152;2003-05-01;RADOME
51153001;;CHOUILLY;49.017833;3.981667;172;2004-04-01;RADOME
51210001;;DIZY;49.069333;3.966167;92;1988-06-01;ETENDU
51237002;;ESTERNAY;48.742000;3.579667;185;1994-05-01;RADOME
51242001;;FAGNIERES-INRA;48.939833;4.308500;105;1970-01-01;ETENDU
51262001;;FRIGNICOURT;48.701167;4.618000;113;1974-03-01;RADOME
51298001;;IGNY-COMBLIZY;49.016667;3.716833;225;1971-07-01;ETENDU
51388003;;MOURMELON-GRAND;49.107500;4.358500;115;2004-04-01;RADOME
51449002;07072;REIMS-PRUNAY;49.209833;4.155333;95;2012-04-23;RADOME
51545001;;SOMMESOUS;48.734167;4.207500;167;1864-01-01;ETENDU
51588001;;VALMY;49.085000;4.775833;161;1953-01-01;ETENDU
51590002;;VANAULT;48.849667;4.771833;140;1968-01-01;ETENDU
51595002;07166;VATRY-AERO;48.777167;4.164667;179;1996-06-01;RADOME
52023002;;AUBERIVE_SAPC;47.783000;5.053500;349;1991-10-01;ETENDU
52055001;;BLECOURT;48.384167;5.067000;348;2004-09-01;RADOME
52061002;;BOURDONS_SAPC;48.162333;5.349667;304;1991-12-01;ETENDU
52074002;;BREUVANNES_SAPC;48.094333;5.602167;323;2016-11-01;ETENDU
52084002;;BUSSON_SAPC;48.328833;5.360500;387;1992-03-01;ETENDU
52114001;;CHATEAUVILLAIN;48.047000;4.908000;227;1900-01-01;ETENDU
52123003;;CHEVILLON_SAPC;48.522833;5.113833;170;1992-03-01;ETENDU
52131002;;CIRFONTAINES_SAPC;48.456167;5.394667;379;1947-03-01;ETENDU
52145001;;COUBLANC;47.692000;5.460167;258;1984-01-01;ETENDU
52197003;;FAYL-BILLOT_SAPC;47.784333;5.615333;347;1991-09-01;ETENDU
52248002;;IS-EN-BASSIGNY;48.022167;5.455333;403;1991-12-01;RADOME
52269001;07283;LANGRES;47.843667;5.337500;466;1937-01-01;RADOME
52294001;;LOUVEMONT - MAN;48.560333;4.909833;146;1956-08-01;ETENDU
52332001;;VAL-DE-MEUSE;48.021500;5.586833;380;1957-01-01;ETENDU
52348003;;NEUILLY-L'EVEQUE_SAPC;47.918000;5.435833;353;2008-08-29;ETENDU
52443001;;SAILLY;48.433833;5.272833;270;1942-05-01;ETENDU
52447001;;ST-CIERGUES;47.882333;5.261500;359;1889-01-01;ETENDU
52448001;07169;ST-DIZIER;48.631333;4.903667;139;1921-01-01;RADOME
52450002;;SAINT-LOUP-SUR-AUJON_SAPC;47.895000;5.092167;310;2007-12-03;ETENDU
52469001;;CHAUMONT-SEMOUTIERS;48.092167;5.046000;294;2005-11-17;RADOME
52529001;;VILLEGUSIEN;47.738500;5.313833;296;1877-01-01;ETENDU
53077001;;COSSE-LE-VIVIEN;47.964333;-0.927000;95;1881-01-01;ETENDU
53078001;;COUDRAY;47.788167;-0.645333;55;1972-01-01;ETENDU
53083001;;COURCITE_SAPC;48.318667;-0.222333;172;2007-01-12;ETENDU
53096004;;ERNEE;48.295667;-0.962500;168;1996-02-01;RADOME
53097001;;EVRON;48.168000;-0.388000;107;1877-01-01;ETENDU
53110002;;GREZ-EN-BOUERE;47.891000;-0.542333;93;2002-05-01;RADOME
53116003;;LE HORPS;48.405667;-0.440833;268;2003-07-01;RADOME
53130008;07134;LAVAL-ETRONNIER;48.030667;-0.746500;100;2010-09-01;RADOME
53147001;;MAYENNE;48.311167;-0.640167;138;1881-01-01;ETENDU
53159002;;MONTOURTIER_SAPC;48.209833;-0.538667;107;2007-09-17;ETENDU
53185001;;PRE-EN-PAIL_SAPC;48.452000;-0.183167;277;1881-01-01;ETENDU
54040001;;BADONVILLER;48.498000;6.896167;336;1929-01-01;ETENDU
54113002;;CHAMPENOUX-ARBO-INRA;48.750667;6.340167;255;1992-10-01;ETENDU
54171001;;DONCOURT-LES-CONFLANS;49.153500;5.929333;235;2005-03-03;RADOME
54181001;;ERROUVILLE_SAPC;49.420000;5.909833;373;2014-04-25;ETENDU
54182001;;ESSEY-ET-MAIZE.;48.919333;5.809167;218;1949-01-01;ETENDU
